name,category,subcategory,address,phone,rating,reviews,website,profileUrl,placeId
Vanessa Pereira - GTA Real Estate Broker,Real Estate,,"480 Eglinton Ave W Unit 30, Mississauga, ON L5R 0G2, Canada",(416) 902-2171,5,120,https://www.pereirarealtors.ca/,https://mississaugainsider.ca/directory/real-estate/vanessa-pereira-gta-real-estate-broker-q5n60r/,ChIJfyeDPNhHK4gR6sIk2oYYJ8o
CHK Real Estate,Real Estate,,"103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(416) 833-5516,5,119,https://corriehardingteam.com/?utm_source=gbp&utm_medium=organic,https://mississaugainsider.ca/directory/real-estate/chk-real-estate-8xlkcg/,ChIJ56hQSCrL1IkRCvsNNEZu1H0
Najjar Real Estate Group,Real Estate,,"2575 Dundas St W, Mississauga, ON L5K 2M6, Canada",(416) 560-0874,5,118,http://www.samnajjarcares.com/,https://mississaugainsider.ca/directory/real-estate/najjar-real-estate-group-o91weq/,ChIJhd0DGLtDK4gRAOWpTVQFTjE
Mississauga Real Estate Agent TEAMAMAN,Real Estate,,"30 Eglinton Ave W Unit- C12, Mississauga, ON L5R 0C1, Canada",(647) 280-0201,5,102,http://teamaman.ca/,https://mississaugainsider.ca/directory/real-estate/mississauga-real-estate-agent-teamaman-t6uewx/,ChIJx8CfmGVBK4gRZ9mePEZmywA
Damir Strk,Real Estate,,"2691 Credit Valley Rd #101, Mississauga, ON L5M 7A1, Canada",(416) 884-7925,5,101,https://damirstrk.com/,https://mississaugainsider.ca/directory/real-estate/damir-strk-045vtu/,ChIJv2SvPyNCK4gRBCVZgMUNDXQ
JOE BATTAGLIA - ReMax Realty Specialists Real Estate Agent,Real Estate,,"4310 Sherwoodtowne Blvd #200, Mississauga, ON L4Z 4C4, Canada",(416) 564-6611,5,95,https://www.battagliateam.com/,https://mississaugainsider.ca/directory/real-estate/joe-battaglia-remax-realty-specialists-real-estate-agent-t6oou7/,ChIJreoPqjFHK4gRHDcADzPugz0
Aleksic Realty,Real Estate,,"1374 Avonbridge Dr, Mississauga, ON L5G 3G5, Canada",(905) 824-0221,5,86,http://www.aleksicrealty.com/,https://mississaugainsider.ca/directory/real-estate/aleksic-realty-pd66cj/,ChIJN0NjADFHK4gRp4Rb-Wqu25E
Team Sunny Bedi,Real Estate,,"2980 Drew Rd #118, Mississauga, ON L4T 0A7, Canada",(416) 826-6750,5,76,http://www.sunnybedi.com/,https://mississaugainsider.ca/directory/real-estate/team-sunny-bedi-o7t2qd/,ChIJS1Z8CQc8K4gRuYKUxp92Zxk
Hailey Green Realtor,Real Estate,,"2691 Credit Valley Rd #101, Mississauga, ON L5M 7A1, Canada",(289) 971-0533,5,71,http://www.haileygreen.ca/,https://mississaugainsider.ca/directory/real-estate/hailey-green-realtor-k3w27y/,ChIJtfZ4ZMxdK4gRwSvoyI_-XV4
Olivia Torun Team,Real Estate,,"1697 Lakeshore Rd W, Mississauga, ON L5J 1J4, Canada",(905) 855-2200,5,69,http://www.torunteam.com/,https://mississaugainsider.ca/directory/real-estate/olivia-torun-team-k27ky8/,ChIJbYFGp1xEK4gRoECRgM4P3Ko
"Vetere Team , GTA Realtors",Real Estate,,"296 Queen St S, Mississauga, ON L5M 1M2, Canada",(416) 909-5517,5,66,https://vetereteam.ca/,https://mississaugainsider.ca/directory/real-estate/vetere-team-gta-realtors-pueggo/,ChIJoeaoOtZ7V48RMdaVFwE0N_U
Lisbeth Herrera | Toronto Real Estate Team,Real Estate,,"6285 Millers Grove Unit 1, Mississauga, ON L5N 3C6, Canada",(647) 833-1171,5,64,http://www.lisbethherrerateam.com/,https://mississaugainsider.ca/directory/real-estate/lisbeth-herrera-toronto-real-estate-team-al3i5z/,ChIJoT2UIwprK4gRaHAud6i0zJM
Nouman Khalil - Broker at RE/MAX Realty Specialists Inc.,Real Estate,,"2691 Credit Valley Rd #101, Mississauga, ON L5M 7A1, Canada",(416) 841-1245,5,61,https://www.nouman.ca/,https://mississaugainsider.ca/directory/real-estate/nouman-khalil-broker-at-re-max-realty-specialists-inc-hqtpki/,ChIJ57yopVpBK4gR2hw5gdi0yto
Kirk Jackson Real Estate,Real Estate,,"6948 Financial Dr, Mississauga, ON L5N 8J4, Canada",(416) 894-8776,5,60,http://www.kirkjax.com/,https://mississaugainsider.ca/directory/real-estate/kirk-jackson-real-estate-ppat4z/,ChIJcY8HWmAVK4gR9-Uuf33AvHo
Jessica Bhola - Real Estate Agent,Real Estate,,"201 City Centre Dr Unit 610, Mississauga, ON L5B 3A3, Canada",(647) 268-7776,5,59,,https://mississaugainsider.ca/directory/real-estate/jessica-bhola-real-estate-agent-ffmfpp/,ChIJPVfbaR3P1IkR-vlTLMN9o3c
Vinay Thind - RE/MAX REALTY SPECIALISTS INC. BROKERAGE,Real Estate,,"1919 Britannia Rd W, Mississauga, ON L5M 1P4, Canada",(647) 914-0037,5,59,http://www.teamsinghrealty.com/,https://mississaugainsider.ca/directory/real-estate/vinay-thind-re-max-realty-specialists-inc-brokerage-c0rhhl/,ChIJ5dr5z7IVK4gR4fR00sjfByE
Natalie Costello Real Estate,Real Estate,,"103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(647) 966-1326,5,57,http://www.nataliecostello.ca/,https://mississaugainsider.ca/directory/real-estate/natalie-costello-real-estate-8qx7kn/,ChIJxaAwvd34VUcRHe-fx31rzFw
Sean Johnny (@movingtomississaugaon),Real Estate,,"1034 Clarkson Rd N, Mississauga, ON L5J 2K8, Canada",(905) 330-2969,5,56,https://www.youtube.com/channel/UC4NWRHhZEtipVniobyWRuNg,https://mississaugainsider.ca/directory/real-estate/sean-johnny-movingtomississaugaon-7wdks7/,ChIJhcdN9Q9FK4gRr3w-MzeorvM
"Manny and Simone Singh Mississauga Real Estate - RE/MAX Realty Specialists Inc., Brokerage",Real Estate,,"2650 Meadowvale Blvd Unit - 4, Mississauga, ON L5N 6M5, Canada",(416) 414-8818,5,50,https://www.homesellingteam.ca/,https://mississaugainsider.ca/directory/real-estate/manny-and-simone-singh-mississauga-real-estate-re-max-realty-cvxiwl/,ChIJrzFI6c8_K4gR_-oIj2xWGAw
Howell Real Estate Team - RE/MAX Realty Enterprises,Real Estate,,"1697 Lakeshore Rd W, Mississauga, ON L5J 1J4, Canada",(905) 855-2200,5,50,http://www.howellteam.ca/,https://mississaugainsider.ca/directory/real-estate/howell-real-estate-team-re-max-realty-enterprises-aj5rx8/,ChIJWWFbp1xEK4gRx3VrZ27RvYM
"HOME AND BUSINESS REALTY, BROKERAGE",Real Estate,,"4080 Confederation Pkwy Unit 202, Mississauga, ON L5B 0G1, Canada",(905) 948-5848,5,49,http://homeandbusinessrealty.ca/,https://mississaugainsider.ca/directory/real-estate/home-and-business-realty-brokerage-byn6ym/,ChIJoTXCfBxHK4gRQW27a_bX3yY
A. Q. MUFTI - Real Estate Agent,Real Estate,,"1140 Burnhamthorpe Rd W, Mississauga, ON L5C 0A3, Canada",(416) 908-5600,5,49,http://www.aqmuftirealty.com/,https://mississaugainsider.ca/directory/real-estate/a-q-mufti-real-estate-agent-tpcu6y/,ChIJWyI6Pm5BK4gRRbcI9DkiTmE
Jill Merry - Social Real Estate Group,Real Estate,,"125 Lakeshore Rd E, Mississauga, ON L5G 1E5, Canada",(905) 275-5455,5,47,http://askjill.ca/,https://mississaugainsider.ca/directory/real-estate/jill-merry-social-real-estate-group-fj4wpu/,ChIJGWo2rBJGK4gRoDj5UnYjYG4
Life West Real Estate,Real Estate,,"125 Lakeshore Rd E, Mississauga, ON L5G 1E5, Canada",(905) 609-4848,5,47,http://www.lifewest.ca/,https://mississaugainsider.ca/directory/real-estate/life-west-real-estate-jcaia2/,ChIJA8csdMNJK4gRbIeZH3ammQg
"Carl Schuy, Re/Max Realty Enterprises Inc.",Real Estate,,"1697 Lakeshore Rd W, Mississauga, ON L5J 1J4, Canada",(416) 948-2883,5,46,https://www.schuy.ca/,https://mississaugainsider.ca/directory/real-estate/carl-schuy-re-max-realty-enterprises-inc-jp68gx/,ChIJXcTLoFxEK4gRFqW9ZkfB8P4
Bourelle and Associates | Realtors with Sotheby's International Realty Canada,Real Estate,,"1741 Lakeshore Rd W, Mississauga, ON L5J 1J4, Canada",(416) 704-3439,5,42,http://www.bourelleandassociates.com/,https://mississaugainsider.ca/directory/real-estate/bourelle-and-associates-realtors-with-sotheby-s-internationa-o8y3mp/,ChIJwbpc_XJGK4gRzVZlejuTuYE
Daniel Team,Real Estate,,"2150 Hurontario St, Mississauga, ON L5B 1M8, Canada",(416) 456-9533,5,42,http://www.danielteam.ca/1728.aspx,https://mississaugainsider.ca/directory/real-estate/daniel-team-s7hqq4/,ChIJ822x6lhGK4gR14mRPli4xEw
Julie Jones - Sales Representative & Sr. Partner -Sam McDadi Real Estate Inc.,Real Estate,,"1034 Clarkson Rd N, Mississauga, ON L5J 4P4, Canada",(416) 809-2116,5,38,,https://mississaugainsider.ca/directory/real-estate/julie-jones-sales-representative-and-sr-partner-sam-mcdadi-r-wk8hxc/,ChIJu05Q_6lFK4gREYqTYND9KOg
Kamran Alvi - Real Estate Broker,Real Estate,,"7070 St Barbara Blvd #36, Mississauga, ON L5W 0E6, Canada",(416) 917-2755,5,37,http://www.kamranalvi.com/,https://mississaugainsider.ca/directory/real-estate/kamran-alvi-real-estate-broker-kajl32/,ChIJHbTscro_K4gRilaRtIYTCVg
"Holly Garratt, real estate sales representative, Re/Max Enterprises",Real Estate,,"125 Lakeshore Rd E, Mississauga, ON L6J 1H3, Canada",(647) 204-9542,5,36,,https://mississaugainsider.ca/directory/real-estate/holly-garratt-real-estate-sales-representative-re-max-enterp-iotbgi/,ChIJjd27135HK4gRzhrD-RdCEjY
SH Real Estate Team,Real Estate,,"30 Eglinton Ave W #201, Mississauga, ON L5R 3E7, Canada",(647) 981-6246,5,36,https://sh-realestate.ca/,https://mississaugainsider.ca/directory/real-estate/sh-real-estate-team-h9k77c/,ChIJ078PSmxBK4gRn68VFi_Y76w
ZEENAT HOMES,Real Estate,,"3069 Merritt Ave, Mississauga, ON L4T 1N9, Canada",(416) 252-6336,5,36,,https://mississaugainsider.ca/directory/real-estate/zeenat-homes-0e1o17/,ChIJX8tTu0k7K4gRobGb_waSONc
Vanessa Rosati Real Estate,Real Estate,,"111 Queen St S, Mississauga, ON L5M 1K7, Canada",(647) 868-3712,5,34,http://www.vanessarosati.com/,https://mississaugainsider.ca/directory/real-estate/vanessa-rosati-real-estate-xo9w4m/,ChIJkWy_DspBK4gRMgXqGEM3BIQ
@MikeNasaBroker - Streetsville - RE/MAX Realty Specialists Inc,Real Estate,,"204 Queen St S #102, Mississauga, ON L5M 1L3, Canada",,5,34,http://mikenasabroker.com/,https://mississaugainsider.ca/directory/real-estate/mikenasabroker-streetsville-re-max-realty-specialists-inc-jpp71y/,ChIJ7zyiXx1BK4gRRHUGmAi_TGY
"Michael Holder at RE/MAX Realty Enterprises Inc., Brokerage",Real Estate,,"125 Lakeshore Rd E, Mississauga, ON L5G 1E5, Canada",(647) 545-8587,5,33,http://www.searchhousesingta.com/,https://mississaugainsider.ca/directory/real-estate/michael-holder-at-re-max-realty-enterprises-inc-brokerage-vlh5s0/,ChIJGWo2rBJGK4gRy5RA2kxtuhM
Jeffrey Vella,Real Estate,,"#200, 33 Pearl St, Mississauga, ON L5M 1X1, Canada",(416) 592-0498,5,33,http://www.searchesforhomes.ca/,https://mississaugainsider.ca/directory/real-estate/jeffrey-vella-5z7ent/,ChIJ5y9bBEhBK4gRktj_zka9D7w
Condos for sale in Mississauga | Condo Point,Real Estate,,"#200, 33 Pearl St, Mississauga, ON L5M 1X1, Canada",(416) 318-3766,5,33,https://condopoint.ca/,https://mississaugainsider.ca/directory/real-estate/condos-for-sale-in-mississauga-condo-point-hfg2aa/,ChIJZSx8kQVBK4gR6jfHY8qDbHE
Mary Spudic Real Estate Broker - RE/MAX Realty Enterprises Inc. Brokerage,Real Estate,,"1697 Lakeshore Rd W, Mississauga, ON L5J 1J4, Canada",(905) 855-2200,5,33,http://maryspudic.com/,https://mississaugainsider.ca/directory/real-estate/mary-spudic-real-estate-broker-re-max-realty-enterprises-inc-kf1g5f/,ChIJ9dJOMu1FK4gRFewM-v8h8UU
"David Mosley, Real Estate Broker",Real Estate,,"111 Queen St S Unit 1, Mississauga, ON L5M 1K7, Canada",(416) 346-4955,5,32,http://www.davidmosley.com/,https://mississaugainsider.ca/directory/real-estate/david-mosley-real-estate-broker-yzdetb/,ChIJEWwuuJtqK4gR9AVGP76-NuY
Irina Shuldiner Real Estate,Real Estate,,"201 City Centre Dr, Mississauga, ON L5B 3A3, Canada",(905) 277-2000,5,31,http://www.househunterbuddy.com/,https://mississaugainsider.ca/directory/real-estate/irina-shuldiner-real-estate-ij7tqb/,ChIJEzeGs-9HK4gRBWpRTplXXEI
Daniel Zareh | Real Estate,Real Estate,,"201 City Centre Dr, Mississauga, ON L5B 3A3, Canada",(416) 276-0052,5,30,http://www.zarehhomes.com/,https://mississaugainsider.ca/directory/real-estate/daniel-zareh-real-estate-k41aiu/,ChIJg79h_JhHK4gRQC9vXjk9Je4
"Royal LePage Certified Realty, Mississauga",Real Estate,,"5618 Tenth Line W Unit 8 & 9, Mississauga, ON L5M 7L9, Canada",(905) 858-0000,5,29,https://rlpcertified.ca/,https://mississaugainsider.ca/directory/real-estate/royal-lepage-certified-realty-mississauga-qaxd6x/,ChIJq-1DGgprK4gRsEZ3FlL4VzQ
Andrew Chaudhry- Royal LePage Real Estate Agent,Real Estate,,"2520 Eglinton Ave W #207, Mississauga, ON L5M 0Y4, Canada",(905) 783-9211,5,29,https://www.andrewchaudhryrealtor.com/,https://mississaugainsider.ca/directory/real-estate/andrew-chaudhry-royal-lepage-real-estate-agent-g6o4xf/,ChIJ8YAhTyjCVwMRMQKQKP1rDG8
"Scott Brubacher, Broker - Royal LePage Meadowtowne Realty Brokerage",Real Estate,,"6948 Financial Dr, Mississauga, ON L5N 8J4, Canada",(905) 821-3200,5,29,http://mississaugahomesdaily.com/,https://mississaugainsider.ca/directory/real-estate/scott-brubacher-broker-royal-lepage-meadowtowne-realty-broke-cl45ea/,ChIJAXN0QJpqK4gRjrM_PNssmIs
dionne BAPTISTE,Real Estate,,"95 Queen St S, Mississauga, ON L5M 1K7, Canada",(416) 414-8847,5,27,http://www.dionnebaptiste.com/,https://mississaugainsider.ca/directory/real-estate/dionne-baptiste-u59eff/,ChIJPViJNqdBK4gRKLPQ4xC3b34
Banasco Real Estate Team Re/Max Realty Enterprises Inc.,Real Estate,,"1697 Lakeshore Rd W, Mississauga, ON L5N 4J9, Canada",(416) 998-6033,5,25,http://www.weknowproperties.ca/,https://mississaugainsider.ca/directory/real-estate/banasco-real-estate-team-re-max-realty-enterprises-inc-pr0qpc/,ChIJ_aRUrmNqK4gRUTpF3aWtz6I
David Ding : Royal LePage Real Estate Services,Real Estate,,"2520 Eglinton Ave W #207, Mississauga, ON L5M 6J3, Canada",(416) 728-7810,5,23,http://www.davidding.ca/,https://mississaugainsider.ca/directory/real-estate/david-ding-royal-lepage-real-estate-services-nbombg/,ChIJBQ8NfdlDK4gR55cV7gKvyJ0
Homelife 247 Realty,Real Estate,,"400-2000 Argentia Road plaza, 3, Mississauga, ON L5N 1V9, Canada",(905) 858-1999,5,22,http://homelife247realty.com/,https://mississaugainsider.ca/directory/real-estate/homelife-247-realty-do6dka/,ChIJraqqs4w_K4gRApkT6P-C7G4
Bill Gardiner Real Estate Agent & Team - Your Mississauga Home SOLD GUARANTEED or We'll Buy It!*,Real Estate,,"WaterNestSeekers | Royal LePage Real Estate Services Ltd., Brokerage, in Clarkson Village, 1654 Lakeshore Rd W, Mississauga, ON L5J 1J3, Canada",(416) 671-0554,5,21,http://www.soldbybillgardiner.ca/,https://mississaugainsider.ca/directory/real-estate/bill-gardiner-real-estate-agent-and-team-your-mississauga-ho-6ujqnk/,ChIJBcNBy0REK4gRDbkTuCQkoJs
TheAkRealty,Real Estate,,"2520 Eglinton Ave W #207, Mississauga, ON L5M 0Y4, Canada",(647) 339-0651,5,16,https://theakrealty.com/,https://mississaugainsider.ca/directory/real-estate/theakrealty-hwfloe/,ChIJc2L--3tBK4gR5eZ_u0TKA68
Harminder Singh Makkar - Real Estate Broker,Real Estate,,"2980 Drew Rd Unit 231, Mississauga, ON L4T 0A7, Canada",(647) 985-4849,5,16,http://harmindermakkar.com/,https://mississaugainsider.ca/directory/real-estate/harminder-singh-makkar-real-estate-broker-x9fs2y/,ChIJ_aRUrmNqK4gRo8jxJudg7Zo
Realty Pros Real Estate Brokerage,Real Estate,,"168 Queen St S Suite 213, Mississauga, ON L5M 1K8, Canada",(905) 454-7767,5,15,http://www.realtypros.ca/,https://mississaugainsider.ca/directory/real-estate/realty-pros-real-estate-brokerage-aet4eg/,ChIJ06lTYx-DCQYRR5CPs1pdRLU
ASSET GROUP REAL ESTATE INC.,Real Estate,,"7071 Airport Rd Suite 204A, Mississauga, ON L4T 4J3, Canada",(905) 965-8311,5,15,https://www.assetgrouprealty.ca/,https://mississaugainsider.ca/directory/real-estate/asset-group-real-estate-inc-rk0hdz/,ChIJ7e5_J3U7K4gR7difzgm2aBA
KASSNS REAL ESTATE LTD.,Real Estate,,"2338 Hurontario St #215, Mississauga, ON L5B 1N1, Canada",(905) 744-8264,5,14,http://www.kassns.ca/,https://mississaugainsider.ca/directory/real-estate/kassns-real-estate-ltd-pn8ksz/,ChIJgUqZMd4tO4gReNitnFuiHtc
Saeed Anwar - Real Estate Broker in Mississauga Ontario Canada,Real Estate,,"30 Eglinton Ave W #201, Mississauga, ON L5R 3E7, Canada",(416) 312-3004,5,14,https://saeedanwar.ca/mississauga/?utm_source=google&utm_medium=organic&utm_campaign=gbp_mississauga&utm_content=website_button,https://mississaugainsider.ca/directory/real-estate/saeed-anwar-real-estate-broker-in-mississauga-ontario-canada-bf9yq0/,ChIJV5wcARBBK4gRM6ZeshEmyB8
One Percent Realty - Low Commission Real Estate Agent Mississauga Oakville Etobicoke West GTA,Real Estate,,"34 Lakeshore Rd E, Mississauga, ON L5G 1C8, Canada",(647) 990-2941,5,13,https://www.tonykeith.ca/,https://mississaugainsider.ca/directory/real-estate/one-percent-realty-low-commission-real-estate-agent-mississa-pccr4l/,ChIJEVTpshJGK4gRBWO88g9mW1I
Harman Sidhu (Team Sidhu) real estate agent GTA,Real Estate,,"2985 Drew Rd #117, Mississauga, ON L4T 0A7, Canada",(647) 519-2429,5,13,http://sidhurealtygroup.com/,https://mississaugainsider.ca/directory/real-estate/harman-sidhu-team-sidhu-real-estate-agent-gta-bjedge/,ChIJ_wPcKZI9K4gROGATXC6dKZU
Drohan Real Estate Group,Real Estate,,"111 Queen St S Unit 1, Mississauga, ON L5M 1K7, Canada",(647) 201-8446,5,12,http://www.drohanrealestate.com/,https://mississaugainsider.ca/directory/real-estate/drohan-real-estate-group-wasgrr/,ChIJW8pnUphBK4gRjdfGuI8_sAY
Kiran Deep Real Estate,Real Estate,,"268 Derry Rd W, Mississauga, ON L5W 0H6, Canada",(647) 779-9484,5,10,https://kirandeep.remaxrecentre.ca/,https://mississaugainsider.ca/directory/real-estate/kiran-deep-real-estate-mn2ydb/,ChIJL4RjIVqsdYgRwy4jBZKzVFc
Commercial Real estate in GTA and Southern Ontario,Real Estate,,"3466 Mavis Rd Unit 1, Mississauga, ON L5C 1T8, Canada",(905) 274-3000,5,9,http://www.caprate.ca/,https://mississaugainsider.ca/directory/real-estate/commercial-real-estate-in-gta-and-southern-ontario-ouhjxf/,ChIJly3sCj1HK4gRxpAiYQvr4p8
"RE/MAX REALTY ENTERPRISES INC, Port Credit, Mineola & Lakeview Branch",Real Estate,,"125 Lakeshore Rd E B, Mississauga, ON L5G 1E5, Canada",(905) 278-3500,5,8,https://www.remaxenterprises.com/,https://mississaugainsider.ca/directory/real-estate/re-max-realty-enterprises-inc-port-credit-mineola-and-lakevi-em7hic/,ChIJu2yvrRJGK4gRaSzGXd22ADc
John Defreitas Real estate,Real Estate,,"#200, 33 Pearl St, Mississauga, ON L5M 1X1, Canada",(647) 228-3214,5,7,http://www.johndefreitasrealestate.com/,https://mississaugainsider.ca/directory/real-estate/john-defreitas-real-estate-2bqqp4/,ChIJR2iWvZRBK4gRbNy_bG06g7Q
CITYGATE Realty,Real Estate,,"168 Queen St S #216, Mississauga, ON L5M 1K8, Canada",(905) 232-8006,5,3,http://www.citygaterealty.ca/,https://mississaugainsider.ca/directory/real-estate/citygate-realty-wnq4w7/,ChIJkfs6zSVHK4gR7SBJLEauBng
Mississauga Real Estate,Real Estate,,"2520 Eglinton Ave W #207, Mississauga, ON L5M 0Y4, Canada",(416) 617-1219,5,1,,https://mississaugainsider.ca/directory/real-estate/mississauga-real-estate-wkyy7o/,ChIJZ3-5d-5DK4gRM_j2h50kCMs
Mississauga Real Estate: Cynthia Shaw,Real Estate,,"1673 Lakeshore Rd W, Mississauga, ON L5J 1J4, Canada",(905) 822-5000,5,1,http://www.mississauga-properties.ca/,https://mississaugainsider.ca/directory/real-estate/mississauga-real-estate-cynthia-shaw-7zwpcl/,ChIJ5xeOSltEK4gRxi2snKxwAVI
Get Home Realty Brokerage,Real Estate,,"218 Export Blvd Ste 101, Mississauga, ON L5S 0A7, Canada",(905) 565-9933,4.9,371,http://www.gethomerealty.ca/,https://mississaugainsider.ca/directory/real-estate/get-home-realty-brokerage-49nlq2/,ChIJt2zSsOA0K4gRBaCjEv6H9Ag
The Papousek Team,Real Estate,,"80 Port St E e, Mississauga, ON L5G 4V6, Canada",(905) 990-5500,4.9,264,http://ppreteam.com/?utm_source=gbp&utm_medium=organic,https://mississaugainsider.ca/directory/real-estate/the-papousek-team-skzk6t/,ChIJH0NRrBJGK4gRSSBwouCHDL0
Ameil Gill The Gill Team - Real Estate Agent - Your Home Sold At Your Price Guaranteed Or I'll Buy It*,Real Estate,,"1140 Burnhamthorpe Rd W Ste 141, Mississauga, ON L5C 0A3, Canada",(416) 884-1359,4.9,200,http://www.thegillteam.ca/,https://mississaugainsider.ca/directory/real-estate/ameil-gill-the-gill-team-real-estate-agent-your-home-sold-at-oqbmje/,ChIJm2A-KiRHK4gRAUnWoZjAUTw
"Larose Team - Royal Lepage Real Estate Associates Larose Team, Brokerage",Real Estate,,"103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(905) 278-7355,4.9,173,http://www.laroseteam.com/,https://mississaugainsider.ca/directory/real-estate/larose-team-royal-lepage-real-estate-associates-larose-team--fo3wrk/,ChIJH-4wr3JGK4gR4MpCWcdhuHo
The Hanlon Real Estate Team,Real Estate,,"7145 W Credit Ave #100, Mississauga, ON L5N 6J7, Canada",(905) 271-5141,4.9,153,http://www.thehanlonteam.com/,https://mississaugainsider.ca/directory/real-estate/the-hanlon-real-estate-team-81vgkh/,ChIJNS1yR0ZBK4gRrYuLld-4Pto
"Khoulani Real Estate Group Inc., Brokerage",Real Estate,,"325 Central Pkwy W #35, Mississauga, ON L5B 3X9, Canada",(905) 272-9999,4.9,151,http://www.khoulani.com/,https://mississaugainsider.ca/directory/real-estate/khoulani-real-estate-group-inc-brokerage-p076qe/,ChIJNS1yR0ZBK4gRCvj7Zg-2TBc
Everest Realty Ltd. Brokerage,Real Estate,,"735 Twain Ave Unit 2, Mississauga, ON L5W 1X1, Canada",(905) 956-4449,4.9,149,https://www.everesthomes.ca/,https://mississaugainsider.ca/directory/real-estate/everest-realty-ltd-brokerage-6oli5p/,ChIJ2ZleVvc_K4gRlM03PpdhV5k
RE/MAX Success Realty Brokerage - Mississauga Real Estate,Real Estate,,"755 Queensway E Ste 207, Mississauga, ON L4Y 4C5, Canada",(905) 209-7400,4.9,140,https://remaxsuccessrealty.ca/,https://mississaugainsider.ca/directory/real-estate/re-max-success-realty-brokerage-mississauga-real-estate-i8nmpb/,ChIJ8VqHm_ksK4gRE3DDK66tiGM
Phinney Real Estate,Real Estate,,"169 Lakeshore Rd W, Mississauga, ON L5H 1G3, Canada",(905) 466-8888,4.9,139,http://phinneyrealestate.com/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=website,https://mississaugainsider.ca/directory/real-estate/phinney-real-estate-e0dc2c/,ChIJmVAnkXZGK4gRhHTiqK1aZ6Y
Vinod Bansal - Top Real Estate Agent Mississauga,Real Estate,,"2960 Drew Rd #143, Mississauga, ON L4T 0A5, Canada",(647) 990-7300,4.9,129,http://www.vinodbansal.com/,https://mississaugainsider.ca/directory/real-estate/vinod-bansal-top-real-estate-agent-mississauga-pqxvk8/,ChIJcRu1cxM9K4gR80vwrzvW5Lg
"Team Kalia, Realtors - REMAX Real Estate Centre Inc.",Real Estate,,"1140 Burnhamthorpe Rd W Ste 141, Mississauga, ON L5C 4E9, Canada",(905) 339-5111,4.9,120,https://www.realestate-ontario.com/,https://mississaugainsider.ca/directory/real-estate/team-kalia-realtors-remax-real-estate-centre-inc-uxp4lp/,ChIJqRmgOChHK4gRwn_o8dCrwrs
Luna Faisal Realtor - Royal LePage Signature Realty Mississauga,Real Estate,,"30 Eglinton Ave W #201, Mississauga, ON L5R 3E7, Canada",(647) 823-6505,4.9,109,http://www.lunafaisal.com/,https://mississaugainsider.ca/directory/real-estate/luna-faisal-realtor-royal-lepage-signature-realty-mississaug-fx3x6c/,ChIJaxJQhDxBK4gRdkVLd8ilw2A
SirLuckHomes Real Estate Brokerage,Real Estate,,"55 City Centre Dr Unit 503, Mississauga, ON L5B 1M7, Canada",(416) 747-5825,4.9,91,https://www.sirluckhomes.com/,https://mississaugainsider.ca/directory/real-estate/sirluckhomes-real-estate-brokerage-kpmbbc/,ChIJeye0MCBtK4gRaJxiRiELq7g
Lara Group Real Estate | South Etobicoke Real Estate Agents,Real Estate,,"103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(416) 572-9500,4.9,70,https://laragroup.ca/?utm_source=googlebusiness&utm_medium=organic,https://mississaugainsider.ca/directory/real-estate/lara-group-real-estate-south-etobicoke-real-estate-agents-xz32y1/,ChIJiSUCobtHK4gRo3dgsUQSN98
The Village Guru,Real Estate,,"186 Robert Speck Pkwy, Mississauga, ON L4Z 3G1, Canada",(905) 896-4622,4.9,61,http://www.thevillageguru.com/,https://mississaugainsider.ca/directory/real-estate/the-village-guru-hq5g06/,ChIJ1TjNrzxHK4gRx-WSMDJUFH4
"Dina Elghandour, Real estate Broker",Real Estate,,"Royal LePage Certified Realty, 5618 Tenth Line W #9, Mississauga, ON L5M 7L9, Canada",(905) 462-2406,4.9,60,,https://mississaugainsider.ca/directory/real-estate/dina-elghandour-real-estate-broker-kr4grn/,ChIJ_6kBBshvK4gR5mp5GKlewTA
Reach Real Estate - Inder Singh - Remax Enterprises Inc,Real Estate,,"1697 Lakeshore Rd W, Mississauga, ON L5J 1J4, Canada",(905) 855-2200,4.9,58,https://www.reachre.ca/,https://mississaugainsider.ca/directory/real-estate/reach-real-estate-inder-singh-remax-enterprises-inc-ye6wc9/,ChIJkbwfp1xEK4gRG3URQFmXJr8
"Marco Pedri - Mississauga Real Estate Broker, Shoreline Realty Corp., Brokerage",Real Estate,,"92 Lakeshore Rd E Unit 215, Mississauga, ON L5G 4S2, Canada",(647) 920-1314,4.9,57,https://marcopedri.com/mississauga/real-estate-agent/,https://mississaugainsider.ca/directory/real-estate/marco-pedri-mississauga-real-estate-broker-shoreline-realty--63ph8d/,ChIJHbcScqdHK4gRDfDTrb5LiNQ
Derek St. Jean Real Estate,Real Estate,,"103 Lakeshore Rd E, Mississauga, ON L5G 1E2, Canada",(647) 988-7975,4.9,42,http://www.getmeahome.ca/,https://mississaugainsider.ca/directory/real-estate/derek-st-jean-real-estate-ha5n5v/,ChIJBaVADVBHK4gRIYyUF2mmtq4
